PostgreSQL_filtered,ges,local_score_marginal_multi,exception: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (2,) + inhomogeneous part.,
PostgreSQL_filtered,ges,local_score_BIC,exception: Singular matrix,
PostgreSQL_filtered,ges,local_score_BIC_from_cov,exception: Singular matrix,
PostgreSQL_filtered,ges,local_score_BDeu,success,1141
PostgreSQL_filtered,exact_search,dp,exception: can only convert an array of size 1 to a Python scalar,
PostgreSQL_filtered,exact_search,astar,exception: can only convert an array of size 1 to a Python scalar,
dataset_name,method_name,option,result,time
PostgreSQL_filtered,lingam,placeholder,exception: cost matrix is infeasible,
XYZ_10,lingam,placeholder,success,0
XYZ_100,lingam,placeholder,success,64
XYZ_1000,lingam,placeholder,exception: index 1000 is out of bounds for axis 0 with size 1000,
dataset_name,method_name,option,result,time
PostgreSQL_filtered,lingam,placeholder,exception: cost matrix is infeasible,
XYZ_10,lingam,placeholder,success,0
XYZ_100,lingam,placeholder,success,62
XYZ_1000,lingam,placeholder,exception: index 1000 is out of bounds for axis 0 with size 1000,
dataset_name,method_name,option,result,time
PostgreSQL_filtered,lingam,placeholder,exception: cost matrix is infeasible,
XYZ_10,lingam,placeholder,success,0
XYZ_100,lingam,placeholder,success,55
XYZ_1000,lingam,placeholder,exception: index 1000 is out of bounds for axis 0 with size 1000,
OpenStack_Cinder,lingam,placeholder,exception: index 602 is out of bounds for axis 0 with size 538,
OpenStack_Neutron,lingam,placeholder,exception: index 490 is out of bounds for axis 0 with size 406,
OpenStack_Nova,lingam,placeholder,exception: index 900 is out of bounds for axis 0 with size 878,
Proprietary,lingam,placeholder,exception: cost matrix is infeasible,
dataset_name,method_name,option,result,time
PostgreSQL_filtered,gpt,gpt-4,timeout,1800
XYZ_10,gpt,gpt-4,timeout,1800
XYZ_100,gpt,gpt-4,timeout,1800
XYZ_1000,gpt,gpt-4,timeout,1800
OpenStack_Cinder,gpt,gpt-4,timeout,1800
OpenStack_Neutron,gpt,gpt-4,timeout,1800
OpenStack_Nova,gpt,gpt-4,timeout,1800
Proprietary,gpt,gpt-4,timeout,1800

